"Testbed","Hazard","Model_Type","Model_Name","(Intercept)","ART_ACC_R1","ART_ACC_R2","ART_ACC_R3","ART_ACC_R4","ART_ACC_R5","ART_ACC_R6","ART_ACC_R7","COMMER_R1","COMMER_R2","COMMER_R3","COMMER_R4","COMMER_R5","COMMER_R6","COMMER_R7","CONS_R1","CONS_R2","CONS_R3","CONS_R4","CONS_R5","CONS_R6","CONS_R7","EDU_R1","EDU_R2","EDU_R3","EDU_R4","EDU_R5","EDU_R6","EDU_R7","HS1_R1","HS1_R2","HS1_R3","HS1_R4","HS1_R5","HS1_R6","HS1_R7","HS2_R1","HS2_R2","HS2_R3","HS2_R4","HS2_R5","HS2_R6","HS2_R7","HEALTH_R1","HEALTH_R2","HEALTH_R3","HEALTH_R4","HEALTH_R5","HEALTH_R6","HEALTH_R7","MANU_R1","MANU_R2","MANU_R3","MANU_R4","MANU_R5","MANU_R6","MANU_R7","RELIG_R1","RELIG_R2","RELIG_R3","RELIG_R4","RELIG_R5","RELIG_R6","RELIG_R7","UTIL_R1","UTIL_R2","UTIL_R3","UTIL_R4","UTIL_R5","UTIL_R6","UTIL_R7"
"SLC","earthquake","sectorRegion_model","DY_ HH2_R3","0.627586353342","0","-0.000263148555827176","-0.00158393377859621","0","0","0","0","0.000474875652132801","-0.000401670668509636","-0.00342707377698457","-0.000208012967702628","-0.00021868161255238","0","0","0","0","0","0","0","0","0","0","-0.000163135724432188","0","0","0","0","0","0.00209318429814958","0.000556431717547559","-0.0243156133790055","0.000689868416137246","0.000347087567879779","0.000683070538823277","0.00150374892526223","0.000849413644580688","0.000428641127627435","-0.0241075505705503","0.000490961764565396","7.67945174715274e-05","1.66088545951426e-05","0","0","0","-0.00228085666712607","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.00187270765268021","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH3_R3","2.13631683669838","0.000233248593492557","-0.00109361651271079","-0.00949705081353151","-0.000766527810062957","-0.000817993826662451","0","0.000626662887762799","0.000792204823638364","-0.0012555020986213","-0.00995004847191789","-0.000936120203278352","-0.000878277605741568","-0.000573644245375652","-0.000531080278066681","-0.0209223144599829","0","-0.002977848261247","0","0.0441680433968978","-0.0295857226787623","0","0.000543887123285211","-0.00118405497453441","-0.00489534611056777","0","0.000468863392637249","-0.00260602435394397","0","0.005238404319886","0.00187699393743518","-0.0329305792145846","0.00208682706376219","0.0011574332719199","0.00215688145015835","0.00523653134024449","0.00490107619899315","0.00180542735231386","-0.0329184263573498","0.00215087762734963","0.00119319801037949","0.00197841829199474","0.00526417275411164","0","-0.00131354563322885","-0.0103374741522097","-0.000918967264721078","-0.00158510573552378","-0.00127562059432093","-0.000902557412004891","0","-0.0393356608888245","-0.00514872349727906","0.0203888815550958","-0.00103071212592508","-0.0037593234054265","-0.00773082903346596","0.00273454236990993","-0.00091937159099888","-0.00857068871512644","-0.00308521955368303","-0.000900727894296396","0.00610252815850328","-0.0131780083986577","-0.000798864803034887","0","-0.00647779748426726","0","0.001017244407139","-0.00315517729262504","0"
"SLC","earthquake","sectorRegion_model","DY_ HH4_R3","1.02995072491731","0","-0.00070923390577709","-0.00725593248057009","0","0","0","0","0","-0.00163428596454226","-0.0106205270442201","-0.00074200675844101","-0.000846887547089012","0","0","0","0","0","0","0","0","0","0","-0.00095749289742839","0","0","0","0","0","0.00468139035929073","0.00222658145093491","-0.0757094111523346","0.00269898705545756","0.00154769681691829","0.00295695422619596","0.00855953124210542","0.00117048403516873","0.00185826501676726","-0.0750944917623605","0.00217244559949587","0.000763404047391407","0.00103291073187816","0.00279975540690724","0","0","-0.00582186390872627","-0.000294589049343439","0","0","0","0","0","0","0","-0.000320323707684671","0","0","0","0","-0.00624248894260757","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH1_R4","-0.171593778204531","0","-6.42455310674642e-05","0","-9.72769947393404e-05","0","0","0","0.0002194514602536","-7.34380856176313e-05","-6.61596445702262e-05","-0.000353184067576129","-2.78436963704701e-05","0","0","0","0","0","0","0","0","0","0","-5.48511006667984e-05","0","0","0","0","0","0.000271380690267566","-8.00072977332228e-06","1.82417382887518e-05","-0.0011481467728508","3.80352839531244e-06","3.78585958051993e-05","5.06734094222632e-05","9.05859794309822e-05","-3.19731925112925e-06","0","-0.00112790202792263","0","0","0","0","-2.18181851341004e-05","0","-0.000292722566894384","0","0","0","0.0001188839233119","0","0","0","0","0","0","0.000235771412175684","-1.00112136768077e-05","-2.82976310454638e-06","-0.000222849035200947","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH2_R4","0.637548564997534","0","-0.000313956926047825","0","-0.000900559737370432","0","0","0","0.000502941075002161","-0.000510092710042436","-0.000419776030992042","-0.00294812564192185","-0.000188881639499136","0","0","0","0","0","0","0","0","0","0","-0.000293888948251711","0","0","0","0","0","0.00152651705869117","0.000157156518161872","0.000356528100521137","-0.0179120450802124","0.000183098328973744","0.00048082064616764","0.00103757493293854","0.00035195288107333","4.4643864631253e-05","0.000133933278623815","-0.0177066932408219","0","0","0","0","0","0","-0.00198517673134361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH3_R4","0.796233236665682","0","-0.000665708894814929","0","-0.00413201273310358","0","0","0","0.000745935251698886","-0.000884069411126955","-0.000688765617293218","-0.00544094318465362","-0.00039434783513991","0","0","0","0","0","0","0","0","0","0","-0.000688740906513071","0","0","0","0","0","0.00243107521188518","0.000359242791253033","0.000637392050296318","-0.0164721613754218","0.000362213240702011","0.000884932367418447","0.00203335725929291","0.00153950538781606","0.000269913457135679","0.000470909853931725","-0.0163145254794175","0.000190045723842155","0.000396147044767557","0.000433608725266888","0","-0.000486083038267539","0","-0.00425416053239557","-0.000133358731293741","0","0","0","0","0","0","-0.000158805703856359","0","0","0.000454836337246227","-0.000200746758047624","-2.37805460571544e-06","-0.00287805394027363","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH4_R4","2.59482272177198","0","-0.00193926967354088","-8.72079933611111e-05","-0.0129956654692416","0","0","0","0.000735473966122715","-0.0044516081571952","-0.00192870950186242","-0.0168531856343996","-0.00180348306819845","0","0","0","0","-0.000642965951552777","0","0","0","0","0","-0.00413499302821431","0","0","0","0","0","0.00641824923514207","0.00281671387425038","0.00158288289180925","-0.119144298177525","0.00254686176968844","0.0055068180915292","0.0146524146140635","0.00306397033597649","0.00249152154060743","0.00112158278430534","-0.11884137111168","0.00211354204411739","0.0040446310523835","0.0096320822831298","0","-0.00495917205285821","0","-0.0136549137448053","-0.00166212036227505","0","0","0","0","0","0","-0.00223011025207871","0","0","0","-0.00301192713767015","-0.00207284625579419","-0.0134113291226952","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH1_R5","-0.247126896764197","5.36057751502235e-05","-3.45357487672232e-05","0","0","-0.000118206212607825","0","0","0.000286631393722371","-3.68575216893952e-05","-4.66421029758293e-05","-2.09262868674206e-05","-0.000220702913192294","0","0","0","0","0","0","0","0","0","0","-1.76229434489405e-05","0","0","0","0","0","0.000257197203423882","-1.96769037918807e-05","0","0","-0.000568158850134825","0","0","0.000109915761759406","-2.1653948622837e-05","0","0","-0.000536166093465899","0","0","0.00014515010486988","0","0","0","-0.000177335735046463","0","0","0.000300595197372122","0","0","0","-6.57256237761187e-05","0","0","0.000212810186263466","0","0","0","-3.24683213704923e-07","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH2_R5","0.0136363699518398","0.000232175123201156","-0.000243792111471242","-1.95137563922255e-05","0","-0.00134719350908483","0","0","0.000606053596667493","-0.000253311700839112","-0.000300560421518638","-0.00022246147332999","-0.0017679207336751","-0.000124426050229686","0","0","0","-0.00023009231301573","0","0","0","0","0","-0.000182614179732956","0","0","0","0","0","0.00126937231649485","0.000236417262843336","0.000319189386937001","0.000284110041645687","-0.0086469602688281","0.000312639735499485","0.000798262417890413","0.000985414898259698","0.000194323450203428","0.000250821919895646","0.000267812729910409","-0.00857895078259056","0.000129839552014676","0.000637152425462668","7.25860840236328e-05","-0.000158714252154107","-0.000250606991357549","-0.000147239216005882","-0.00144188721364714","-0.000254129431436397","0","0.000459212967582043","0","-6.66481683381051e-05","0","-0.000784851539611201","0","0","0.000541041678920025","-5.20496399102385e-05","0","0","-0.0018983251914547","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH3_R5","0.537023629298353","0","-0.00051671726030492","0","0","-0.00481073780849213","0","0","0.00114859999523834","-0.000766672813276467","-0.00085742639708342","-0.00060708111807259","-0.00589014500703931","-0.00018177815268166","0","0","0","0","0","0","0","0","0","-0.000439316114515469","0","0","0","0","0","0.00344659652262203","0.000843975078712488","0.000976937190016464","0.000975849169891254","-0.0163565458738329","0.000992807885864005","0.00288607842125575","0.00220370624294376","0.000703057174882454","0.000721409907886539","0.000782367886698191","-0.0160285468668063","0.000206015310989797","0.00125905398806591","0","-6.03566297741984e-05","0","-0.000359763758532579","-0.00475450723559397","0","0","0","0","0","0","-0.00210020338002033","0","0","0.000155662803252634","0","0","0","-0.00450588374052121","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH4_R5","2.37346175654133","0","-0.000237745097166219","0","0","-0.0104833380373894","0","0","9.72786497050097e-05","-0.00342627016288717","-0.00212038486487146","-0.00134236558898153","-0.0186881411628501","0","0","0","0","0","0","0","0","0","0","-0.00102293417633891","0","0","0","0","0","0.00917766146570913","0.00514801112075759","0.00225140693257427","0.00563626757299224","-0.115701865509992","0.00669547841388977","0.0204711566701546","0","0.0039426094262358","2.08906116927901e-05","0.00387136973745703","-0.113082537816722","0.000373993320956114","0.00583561845089357","0","0","0","-0.000326792195970733","-0.00985275323836154","0","0","0","0","0","0","-0.00847126913571468","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH1_R6","-0.131945502171701","0","0","0","0","0","0","0","3.04370227212595e-05","-1.05467889714431e-06","-8.36215401653909e-06","0","-3.1178850067423e-06","-3.55151105573388e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8400095067081e-05","0","0","0","0","-0.000202078696731851","0","0","0","0","0","0","-0.000149086354591615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH2_R6","-0.0510831480608538","0.000104098083116746","-0.000113450545220005","-2.68859880707658e-05","0","-0.000119297263643055","-0.000681933465350808","0","0.000403045921993123","-0.000131876672129978","-0.000257827365851776","-9.21193405847328e-05","-0.000239284199880438","-0.00170634587345386","0","0","0","-8.26371419110384e-05","0","0","0","0","0","-0.000101034376656172","0","0","0","0","0","0.000899943136521793","0.000201315781443703","0.000193360176668791","0.000242851162603089","5.29098896182177e-05","-0.00899209778190885","0.000494839610908493","0.000749523023188066","0.000176479804263809","0.000183903909673097","0.000225726599185712","5.47120662250729e-05","-0.0089168201535656","0.000341857473073393","0.000442253537212495","-0.000108947102050495","-0.000269148093459068","-6.80794773114306e-05","-0.000264908565078486","-0.00136551455381297","-8.78875888245001e-05","0.000224093752338539","0","0","0","-0.000195666127704096","0","0","0.000491415440453226","-1.95291404503378e-05","-7.99156547439807e-05","0","-0.000143354468692069","0","0","0","0","0","0","0","-0.000613968768016619","0"
"SLC","earthquake","sectorRegion_model","DY_ HH3_R6","0.0537758712754552","0.000241696866745622","-0.000340717444358613","-0.000183439043923148","0","-0.000403150102063867","-0.00426102779943533","0","0.000735956672579567","-0.000449223507031228","-0.00076329686115672","-0.000328480039001059","-0.00074634452299802","-0.00595753961123145","-0.000281329056068922","0","0","-0.000922952307397824","0","0","0","0","0","-0.000393171089541031","0","0","0","-0.000216735849777621","0","0.00251517811718749","0.000788342054357551","0.000679230096788917","0.000876235931175098","0.000265548838054136","-0.0192726158885186","0.00211192803379921","0.00223624844871172","0.000741750189352195","0.00066563763906457","0.000843054872963541","0.000274223670199889","-0.0191544462632234","0.00189991888036171","0.000798844886421984","-0.000447040814144271","-0.000892627547772466","-0.00033570794632937","-0.000992384275898598","-0.00489621684716971","-0.000906880930888339","0.000225643752049775","0","-0.000472643484495199","0","-0.000720750237660448","0","0","0.00100489171951188","-0.000159300004173155","-0.00036946924318377","0","-0.000877958241675641","0","0","0","0","0","0","0","-0.00280862010890442","0"
"SLC","earthquake","sectorRegion_model","DY_ HH4_R6","-0.265986313381447","0","-0.000421728515374679","0","0","0","0","0","1.53665438983399e-05","-0.00254429547351279","-0.00259895063354315","-0.000910073812359562","-0.00381510342046715","-0.0222959506992588","0","0","0","0","0","0","0","0","0","-0.00152078666056593","0","0","0","0","0","0.00795128344671236","0.00498592199718877","0.00170427336305206","0.00554367599253014","0.00239319319611236","-0.155299755779076","0.0188445016643025","0.0030740571278201","0.00431643204916618","0.00105019602714106","0.00474007071992853","0.00155211671935752","-0.152439977641957","0.0119771256080021","0","-0.000834373294486745","0","-0.000983195560621904","-0.00204720097119153","-0.0116043175724482","0","0","0","0","0","-0.00462837813442094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH1_R7","-0.0705640775677987","0","0","0","0","0","0","0","1.71385255308716e-05","-1.88746813413673e-06","-1.2438704938668e-05","0","-9.84199052721889e-07","0","-2.64953395159207e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.17418351456783e-05","3.03208829223215e-06","4.45969088869685e-06","7.94257819599672e-06","4.34765305303688e-07","9.85269628054883e-08","-0.000263120188511581","0","0","0","0","0","0","-0.000143292923383506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH2_R7","0.0193877814936017","0.000119583082041561","-0.000148385335914426","-0.000121470462580861","0","-6.36669568813735e-05","0","0","0.000425431144428729","-0.000145851680336","-0.000361146723882693","-6.4299821342405e-05","-0.000232481372104071","-0.000233472561377769","-0.00287106753282754","0","0","-0.000527541105662325","0","0","0","0","0","-0.000120147453318713","0","0","0","0","0","0.00112640741056581","0.000313232908378414","0.000268919143616424","0.000367412615033491","0.000132486115499837","0.000232372416662015","-0.0166313269575415","0.000975765328053054","0.000298967586172259","0.000238610968398073","0.000331648804376939","9.50848190365587e-05","0.00022079500675024","-0.0163865157840259","0","-7.96378680849101e-05","-0.000501935325730372","-6.3391424110053e-05","-0.000217891090322116","-0.000532366477849103","-0.00178909444149975","0.000210975041184762","0","-0.000183195922161681","0","-0.000194125135348155","0","0","0.000629934450520387","-7.97945469149009e-05","-0.000229994517545074","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH3_R7","0.16697743803587","0.000243335097480078","-0.000264692990616985","-0.000271998639352264","-3.19135830182577e-05","-0.000218167515453752","0","-0.0033131371317924","0.000500995347581677","-0.000321859468693978","-0.000682624666456175","-0.000164720416093048","-0.000479384509866483","-0.000487586141903062","-0.00686689600520026","0","0","-0.00127608746621342","0","0","0","0","0","-0.000295048575747629","0","0","0","0","0","0.00207372672829369","0.000753943232304497","0.000584806017088476","0.000828337265261167","0.000342379756229846","0.00058209049330333","-0.0197586382858857","0.00190903881873177","0.000736137056576632","0.000555947711618252","0.000790491826186936","0.000298898074638935","0.000565760847696092","-0.0194768142170419","0","-0.00029924175970072","-0.000968699594160481","-0.000213253237802926","-0.000621961711881814","-0.00113058630184364","-0.00487673248267141","0.000109111487157159","0","-0.000703064585206128","0","-0.00048726544128603","0","-0.00176725629160089","0.000899665267980273","-0.000191217025923522","-0.000462297768968657","-0.000104897721805216","-0.000347648050585619","0","-0.000921516652416722","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DY_ HH4_R7","-6.4123741408618","0","-0.000318922171912344","0","0","0","0","0","0","-0.00226658547754979","-0.00269980135786835","-0.00097572338857271","-0.00249253509743798","-0.00266200998691216","-0.0297231040696397","0","0","0","0","0","0","0","0","-0.00152976564127218","0","0","0","0","0","0.00674669655127201","0.00470610952849883","0.00195970997251143","0.0051378457379627","0.00260648892518918","0.00452754437651591","-0.241734893787816","0.00214096479155351","0.00435906220049243","0.00095194528255678","0.00429841400354039","0.00171168467116573","0.00179750923887172","-0.234920937408947","0","0","0","-0.000403457277923526","-0.000131382368540351","0","-0.0102600160601542","0","0","0","0","-0.0023610946411739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
